id,imdb_id,popularity,title,cast,genres,tags
17663,tt0088727,0.194912,Anne of Green Gables,"['megan follows', 'colleen dewhurst', 'richard farnsworth', 'patricia hamilton', 'marilyn lightstone']","['drama', 'family']","['drama', 'family', 'based on novel', 'brother sister relationship', 'canada', 'village', 'love', 'megan follows', 'colleen dewhurst', 'richard farnsworth', 'patricia hamilton', 'marilyn lightstone']"
9846,tt0090180,0.183801,To Live and Die in L.A.,"['william petersen', 'willem dafoe', 'john pankow', 'debra feuer', 'john turturro']","['action', 'crime', 'thriller']","['action', 'crime', 'thriller', 'hold-up robbery', 'cops', 'counterfeit', 'los angeles', 'secret service', 'william petersen', 'willem dafoe', 'john pankow', 'debra feuer', 'john turturro']"
13938,tt0089461,0.592905,The Last Dragon,"['taimak', 'julius carry', 'vanity', 'christopher murney', 'faith prince']","['action', 'adventure', 'comedy', 'drama']","['action', 'adventure', 'comedy', 'drama', 'martial arts', 'pizzeria', 'limousine', 'music', 'taimak', 'julius carry', 'vanity', 'christopher murney', 'faith prince']"
18502,tt0090094,0.175287,The Stuff,"['michael moriarty', 'andrea marcovicci', 'garrett morris', 'paul sorvino', 'scott bloom']","['horror', 'comedy', 'science fiction']","['horror', 'comedy', 'science fiction', 'secret', 'fbi', 'brain', 'cult', 'addiction', 'michael moriarty', 'andrea marcovicci', 'garrett morris', 'paul sorvino', 'scott bloom']"
9872,tt0089114,0.150168,Explorers,"['ethan hawke', 'river phoenix', 'bobby fite', 'bradley gregg', 'georg olden']","['adventure', 'family', 'fantasy', 'romance', 'science fiction']","['adventure', 'family', 'fantasy', 'romance', 'science fiction', 'dream', 'spacecraft', 'space travel', 'bullying', 'best friend', 'ethan hawke', 'river phoenix', 'bobby fite', 'bradley gregg', 'georg olden']"
11018,tt0090350,0.20499,Year of the Dragon,"['mickey rourke', 'john lone', 'ariane', 'leonard termo', 'raymond j. barry']","['action', 'crime', 'drama', 'thriller']","['action', 'crime', 'drama', 'thriller', 'heroin', 'drug smuggle', 'chinese mafia', 'cop', 'china town', 'mickey rourke', 'john lone', 'ariane', 'leonard termo', 'raymond j. barry']"
49370,tt0089798,0.135989,Perfect,"['john travolta', 'jamie lee curtis', 'marilu henner', 'laraine newman', 'jann wenner']","['drama', 'romance']","['drama', 'romance', 'courtroom', 'gym', 'aerobics', 'fitness', 'john travolta', 'jamie lee curtis', 'marilu henner', 'laraine newman', 'jann wenner']"
11338,tt0089346,0.132713,Into the Night,"['jeff goldblum', 'michelle pfeiffer', 'stacey pickren', 'carmen argenziano', 'dan aykroyd']","['comedy', 'drama', 'thriller']","['comedy', 'drama', 'thriller', 'adultery', 'assassin', 'airport', 'daily life', 'chase', 'jeff goldblum', 'michelle pfeiffer', 'stacey pickren', 'carmen argenziano', 'dan aykroyd']"
24548,tt0089393,0.221195,Just One of the Guys,"['joyce hyser', 'clayton rohner', 'billy jayne', 'toni hudson', 'william zabka']","['comedy', 'romance']","['comedy', 'romance', 'adolescence', 'sexism', 'high school', 'cross dressing', 'teen', 'joyce hyser', 'clayton rohner', 'billy jayne', 'toni hudson', 'william zabka']"
24742,tt0089981,0.390167,Secret Admirer,"['c. thomas howell', 'kelly preston', 'lori loughlin', 'dee wallace', 'cliff deyoung']","['comedy', 'romance']","['comedy', 'romance', 'love letter', 'summer', 'teenager', 'c. thomas howell', 'kelly preston', 'lori loughlin', 'dee wallace', 'cliff deyoung']"
11240,tt0091578,0.112015,My Beautiful Laundrette,"['gordon warnecke', 'daniel day-lewis', 'roshan seth', 'saeed jaffrey', 'derrick branche']",['drama'],"['drama', 'london', 'gay', 'immigration', 'society', 'british', 'gordon warnecke', 'daniel day-lewis', 'roshan seth', 'saeed jaffrey', 'derrick branche']"
12764,tt0089604,0.215817,Missing in Action 2: The Beginning,"['chuck norris', 'soon-tek oh', 'steven williams', 'bennett ohta', 'cosie costa']","['action', 'adventure', 'war']","['action', 'adventure', 'war', 'prisoner of war', 'liberation', 'vietnam war', 'vietcong', 'death of a friend', 'chuck norris', 'soon-tek oh', 'steven williams', 'bennett ohta', 'cosie costa']"
15982,tt0089470,0.092747,The Legend of Billie Jean,"['helen slater', 'christian slater', 'yeardley smith', 'martha gehman', 'peter coyote']",['action'],"['action', 'runaway', 'girl heroine', 'female protagonist', 'helen slater', 'christian slater', 'yeardley smith', 'martha gehman', 'peter coyote']"
11243,tt0088885,0.092608,The Care Bears Movie,"['mickey rooney', 'jackie burroughs', 'georgia engel', 'sunny besen thrasher', 'eva almos']","['adventure', 'fantasy', 'animation', 'comedy', 'science fiction']","['adventure', 'fantasy', 'animation', 'comedy', 'science fiction', 'cloud', ""sorcerer's apprentice"", 'spirit', 'woman director', 'child', 'mickey rooney', 'jackie burroughs', 'georgia engel', 'sunny besen thrasher', 'eva almos']"
30069,tt0090270,0.047123,Vision Quest,"['matthew modine', 'linda fiorentino', 'ronny cox', 'daphne zuniga', 'charles hallahan']","['drama', 'romance']","['drama', 'romance', 'pizza', 'sport', 'coach', 'love', 'athlete', 'matthew modine', 'linda fiorentino', 'ronny cox', 'daphne zuniga', 'charles hallahan']"
674,tt0330373,5.939927,Harry Potter and the Goblet of Fire,"['daniel radcliffe', 'rupert grint', 'emma watson', 'ralph fiennes', 'michael gambon']","['adventure', 'fantasy', 'family']","['adventure', 'fantasy', 'family', 'diving', 'library', 'flying', 'fireworks', 'cutting the cord', 'daniel radcliffe', 'rupert grint', 'emma watson', 'ralph fiennes', 'michael gambon']"
272,tt0372784,5.400826,Batman Begins,"['christian bale', 'michael caine', 'liam neeson', 'katie holmes', 'gary oldman']","['action', 'crime', 'drama']","['action', 'crime', 'drama', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'christian bale', 'michael caine', 'liam neeson', 'katie holmes', 'gary oldman']"
411,tt0363771,3.628726,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['william moseley', 'anna popplewell', 'skandar keynes', 'georgie henley', 'liam neeson']","['adventure', 'family', 'fantasy']","['adventure', 'family', 'fantasy', 'saving the world', 'witch', 'based on novel', 'brother sister relationship', 'self sacrifice', 'william moseley', 'anna popplewell', 'skandar keynes', 'georgie henley', 'liam neeson']"
752,tt0434409,3.617106,V for Vendetta,"['natalie portman', 'hugo weaving', 'stephen rea', 'stephen fry', 'john hurt']","['action', 'thriller', 'fantasy']","['action', 'thriller', 'fantasy', 'detective', 'vatican', 'fascism', 'satanism', 'fascist', 'natalie portman', 'hugo weaving', 'stephen rea', 'stephen fry', 'john hurt']"
187,tt0401792,3.520836,Sin City,"['jessica alba', 'devon aoki', 'alexis bledel', 'powers boothe', 'rosario dawson']","['action', 'thriller', 'crime']","['action', 'thriller', 'crime', 'dystopia', 'based on comic book', 'based on graphic novel', 'black and white and color', 'black and white scene', 'jessica alba', 'devon aoki', 'alexis bledel', 'powers boothe', 'rosario dawson']"
118,tt0367594,3.508379,Charlie and the Chocolate Factory,"['johnny depp', 'freddie highmore', 'annasophia robb', 'julia winter', 'helena bonham carter']","['adventure', 'comedy', 'family', 'fantasy']","['adventure', 'comedy', 'family', 'fantasy', 'london', 'father-son relationship', 'chocolate', 'factory worker', 'based on novel', 'johnny depp', 'freddie highmore', 'annasophia robb', 'julia winter', 'helena bonham carter']"
1895,tt0121766,3.457537,Star Wars: Episode III - Revenge of the Sith,"['ewan mcgregor', 'natalie portman', 'hayden christensen', 'ian mcdiarmid', 'samuel l. jackson']","['science fiction', 'adventure', 'action']","['science fiction', 'adventure', 'action', 'showdown', 'death star', 'vision', 'cult figure', 'hatred', 'ewan mcgregor', 'natalie portman', 'hayden christensen', 'ian mcdiarmid', 'samuel l. jackson']"
7453,tt0371724,3.087036,The Hitchhiker's Guide to the Galaxy,"['martin freeman', 'zooey deschanel', 'sam rockwell', 'mos def', 'john malkovich']","['adventure', 'comedy', 'family', 'science fiction']","['adventure', 'comedy', 'family', 'science fiction', 'bureaucracy', 'england', 'dolphin', 'android', 'based on novel', 'martin freeman', 'zooey deschanel', 'sam rockwell', 'mos def', 'john malkovich']"
1635,tt0399201,2.623346,The Island,"['ewan mcgregor', 'scarlett johansson', 'djimon hounsou', 'sean bean', 'steve buscemi']","['action', 'thriller', 'science fiction', 'adventure']","['action', 'thriller', 'science fiction', 'adventure', 'clone', 'transplantation', ""love of one's life"", 'dystopia', 'genetics', 'ewan mcgregor', 'scarlett johansson', 'djimon hounsou', 'sean bean', 'steve buscemi']"
953,tt0351283,2.444998,Madagascar,"['ben stiller', 'chris rock', 'david schwimmer', 'jada pinkett smith', 'sacha baron cohen']","['family', 'animation']","['family', 'animation', 'lion', 'hippopotamus', 'giraffe', 'penguin', 'zebra', 'ben stiller', 'chris rock', 'david schwimmer', 'jada pinkett smith', 'sacha baron cohen']"
9738,tt0120667,2.368513,Fantastic Four,"['ioan gruffudd', 'jessica alba', 'chris evans', 'michael chiklis', 'julian mcmahon']","['action', 'adventure', 'fantasy', 'science fiction']","['action', 'adventure', 'fantasy', 'science fiction', 'flying', 'fire', 'brother sister relationship', 'marriage proposal', 'radiation', 'ioan gruffudd', 'jessica alba', 'chris evans', 'michael chiklis', 'julian mcmahon']"
561,tt0360486,2.26533,Constantine,"['keanu reeves', 'rachel weisz', 'shia labeouf', 'djimon hounsou', 'max baker']","['drama', 'fantasy', 'horror']","['drama', 'fantasy', 'horror', 'flying', 'confession', 'exorcism', 'archangel gabriel', 'holy water', 'keanu reeves', 'rachel weisz', 'shia labeouf', 'djimon hounsou', 'max baker']"
9522,tt0396269,2.248624,Wedding Crashers,"['owen wilson', 'vince vaughn', 'christopher walken', 'rachel mcadams', 'isla fisher']","['comedy', 'romance']","['comedy', 'romance', 'sailing', 'wedding', 'fake identity', 'lying', 'owen wilson', 'vince vaughn', 'christopher walken', 'rachel mcadams', 'isla fisher']"
8202,tt0402022,2.220063,Ã†on Flux,"['charlize theron', 'marton csokas', 'jonny lee miller', 'sophie okonedo', 'caroline chikezie']","['action', 'science fiction']","['action', 'science fiction', 'martial arts', 'dystopia', 'surrealism', 'based on cartoon', 'shootout', 'charlize theron', 'marton csokas', 'jonny lee miller', 'sophie okonedo', 'caroline chikezie']"
10022,tt0395699,2.07205,The Pacifier,"['vin diesel', 'lauren graham', 'faith ford', 'chris potter', 'brittany snow']","['action', 'comedy', 'drama', 'family', 'thriller']","['action', 'comedy', 'drama', 'family', 'thriller', 'missile', 'bodybuilder', 'children', 'body guard', 'scientist', 'vin diesel', 'lauren graham', 'faith ford', 'chris potter', 'brittany snow']"
74,tt0407304,1.844731,War of the Worlds,"['tom cruise', 'dakota fanning', 'miranda otto', 'justin chatwin', 'tim robbins']","['adventure', 'thriller', 'science fiction']","['adventure', 'thriller', 'science fiction', 'post traumatic stress  disorder', 'new jersey', 'airplane', 'dystopia', 'daughter', 'tom cruise', 'dakota fanning', 'miranda otto', 'justin chatwin', 'tim robbins']"
1904,tt0397535,1.813128,Memoirs of a Geisha,"['zhang ziyi', 'gong li', 'youki kudoh', 'tsai chin', 'suzuka ohgo']","['drama', 'history', 'romance']","['drama', 'history', 'romance', 'japan', 'prostitute', 'sister sister relationship', 'brothel', 'world war ii', 'zhang ziyi', 'gong li', 'youki kudoh', 'tsai chin', 'suzuka ohgo']"
6957,tt0405422,1.78595,The 40 Year Old Virgin,"['steve carell', 'catherine keener', 'paul rudd', 'romany malco', 'seth rogen']","['comedy', 'romance']","['comedy', 'romance', 'first time', 'virgin', 'steve carell', 'catherine keener', 'paul rudd', 'romany malco', 'seth rogen']"
9982,tt0371606,1.766397,Chicken Little,"['zach braff', 'garry marshall', 'don knotts', 'patrick stewart', 'amy sedaris']","['animation', 'family', 'comedy']","['animation', 'family', 'comedy', 'fish', 'small town', 'space marine', 'chicken', 'alien', 'zach braff', 'garry marshall', 'don knotts', 'patrick stewart', 'amy sedaris']"
8488,tt0386588,1.72647,Hitch,"['will smith', 'eva mendes', 'kevin james', 'amber valletta', 'julie ann emery']","['comedy', 'drama', 'romance']","['comedy', 'drama', 'romance', 'speed date', 'romantic comedy', 'dating', 'will smith', 'eva mendes', 'kevin james', 'amber valletta', 'julie ann emery']"
9335,tt0388482,1.699822,Transporter 2,"['jason statham', 'amber valletta', 'kate nauta', 'alessandro gassman', 'franã§ois berlã©and']","['action', 'thriller', 'crime']","['action', 'thriller', 'crime', 'martial arts', 'war on drugs', 'bodyguard', 'baby-snatching', 'kidnapping', 'jason statham', 'amber valletta', 'kate nauta', 'alessandro gassman', 'franã§ois berlã©and']"
2313,tt0387514,1.632638,Prime,"['uma thurman', 'bryan greenberg', 'meryl streep', 'annie parisse', 'zak orth']","['comedy', 'drama', 'romance']","['comedy', 'drama', 'romance', 'new york', 'date', 'lovesickness', 'jewry', 'jealousy', 'uma thurman', 'bryan greenberg', 'meryl streep', 'annie parisse', 'zak orth']"
11283,tt0396752,1.610259,Nanny McPhee,"['emma thompson', 'colin firth', 'kelly macdonald', 'thomas brodie-sangster', 'eliza bennett']","['fantasy', 'comedy', 'family']","['fantasy', 'comedy', 'family', 'loss of mother', 'nanny', 'education', 'wizardry', 'children', 'emma thompson', 'colin firth', 'kelly macdonald', 'thomas brodie-sangster', 'eliza bennett']"
1495,tt0320661,1.592578,Kingdom of Heaven,"['orlando bloom', 'eva green', 'jeremy irons', 'marton csokas', 'brendan gleeson']","['drama', 'action', 'adventure', 'history', 'war']","['drama', 'action', 'adventure', 'history', 'war', 'crusade', 'epic', 'knight', 'swordsman', 'religious', 'orlando bloom', 'eva green', 'jeremy irons', 'marton csokas', 'brendan gleeson']"
4379,tt0369735,1.513147,Monster-in-Law,"['jennifer lopez', 'jane fonda', 'michael vartan', 'wanda sykes', 'adam scott']",['comedy'],"['comedy', 'bad mother-in-law', 'surgeon', 'dogsitter', 'falling in love', 'jennifer lopez', 'jane fonda', 'michael vartan', 'wanda sykes', 'adam scott']"
254,tt0360717,1.508329,King Kong,"['naomi watts', 'jack black', 'adrien brody', 'thomas kretschmann', 'colin hanks']","['adventure', 'drama', 'action']","['adventure', 'drama', 'action', 'film business', 'screenplay', 'show business', 'film making', 'film producer', 'naomi watts', 'jack black', 'adrien brody', 'thomas kretschmann', 'colin hanks']"
4551,tt0377471,1.497085,Be Cool,"['john travolta', 'uma thurman', 'vince vaughn', 'cedric the entertainer', 'andrã© benjamin']","['comedy', 'crime']","['comedy', 'crime', 'baseball bat', 'widow', 'recording contract', 'recording studio', 'russian mafia', 'john travolta', 'uma thurman', 'vince vaughn', 'cedric the entertainer', 'andrã© benjamin']"
11968,tt0378109,1.496807,Into the Blue,"['paul walker', 'jessica alba', 'scott caan', 'ashley scott', 'josh brolin']","['action', 'thriller', 'adventure', 'crime']","['action', 'thriller', 'adventure', 'crime', 'diving', 'cocaine', 'shipwreck', 'sailing', 'airplane', 'paul walker', 'jessica alba', 'scott caan', 'ashley scott', 'josh brolin']"
4348,tt0414387,1.480854,Pride & Prejudice,"['keira knightley', 'matthew macfadyen', 'rosamund pike', 'simon woods', 'donald sutherland']","['drama', 'romance']","['drama', 'romance', 'bachelor', 'prejudice', 'suitor', 'georgian', 'pride', 'keira knightley', 'matthew macfadyen', 'rosamund pike', 'simon woods', 'donald sutherland']"
142,tt0388795,1.475604,Brokeback Mountain,"['heath ledger', 'jake gyllenhaal', 'randy quaid', 'michelle williams', 'anne hathaway']","['drama', 'romance']","['drama', 'romance', 'gay', 'countryside', 'homophobia', 'loss of lover', 'wyoming', 'heath ledger', 'jake gyllenhaal', 'randy quaid', 'michelle williams', 'anne hathaway']"
9928,tt0358082,1.464718,Robots,"['robin williams', 'ewan mcgregor', 'halle berry', 'mel brooks', 'paula abdul']","['animation', 'comedy', 'family', 'science fiction']","['animation', 'comedy', 'family', 'science fiction', 'inventor', 'business man', 'robot', 'dishonesty', 'robin williams', 'ewan mcgregor', 'halle berry', 'mel brooks', 'paula abdul']"
13417,tt0401398,1.444028,Kronk's New Groove,"['patrick warburton', 'tracey ullman', 'eartha kitt', 'john goodman', 'wendie malick']","['animation', 'comedy', 'family']","['animation', 'comedy', 'family', 'competition', 'friendship', 'sequel', 'kids and family', 'patrick warburton', 'tracey ullman', 'eartha kitt', 'john goodman', 'wendie malick']"
11679,tt0329774,1.405588,xXx: State of the Union,"['ice cube', 'willem dafoe', 'samuel l. jackson', 'scott speedman', 'xzibit']","['action', 'crime', 'adventure']","['action', 'crime', 'adventure', 'helicopter', 'u.s. president', ""coup d'etat"", 'military prison', 'agent', 'ice cube', 'willem dafoe', 'samuel l. jackson', 'scott speedman', 'xzibit']"
9779,tt0403508,1.351718,The Sisterhood of the Traveling Pants,"['amber tamblyn', 'alexis bledel', 'america ferrera', 'blake lively', 'jenna boyd']","['drama', 'comedy']","['drama', 'comedy', 'holiday', 'female friendship', 'jeans', 'coming of age', 'teenage girl', 'amber tamblyn', 'alexis bledel', 'america ferrera', 'blake lively', 'jenna boyd']"
787,tt0356910,1.330824,Mr. & Mrs. Smith,"['angelina jolie', 'brad pitt', 'vince vaughn', 'adam brody', 'kerry washington']","['action', 'comedy', 'drama', 'thriller']","['action', 'comedy', 'drama', 'thriller', 'bomb', 'assassin', 'secret identity', 'secret', 'assault rifle', 'angelina jolie', 'brad pitt', 'vince vaughn', 'adam brody', 'kerry washington']"
8923,tt0385002,1.316576,Hooligans,"['elijah wood', 'claire forlani', 'charlie hunnam', 'ross mccall', 'leo gregory']","['drama', 'crime']","['drama', 'crime', 'police brutality', 'harvard university', 'sport', 'hooligan', 'student', 'elijah wood', 'claire forlani', 'charlie hunnam', 'ross mccall', 'leo gregory']"
1656,tt0386140,1.310993,The Legend of Zorro,"['antonio banderas', 'catherine zeta-jones', 'adriã¡n alonso barona', 'julio oscar mechoso', 'nick chinlund']","['action', 'adventure', 'drama', 'western']","['action', 'adventure', 'drama', 'western', 'california', 'spy', 'father-son relationship', 'mexico', 'hero', 'antonio banderas', 'catherine zeta-jones', 'adriã¡n alonso barona', 'julio oscar mechoso', 'nick chinlund']"
1830,tt0399295,1.274645,Lord of War,"['nicolas cage', 'bridget moynahan', 'jared leto', 'ethan hawke', 'eamonn walker']","['crime', 'drama', 'thriller']","['crime', 'drama', 'thriller', 'cold war', 'weapon', 'arms dealer', 'nicolas cage', 'bridget moynahan', 'jared leto', 'ethan hawke', 'eamonn walker']"
6795,tt0406375,1.273393,Zathura: A Space Adventure,"['jonah bobo', 'josh hutcherson', 'dax shepard', 'tim robbins', 'frank oz']","['family', 'fantasy', 'science fiction', 'adventure']","['family', 'fantasy', 'science fiction', 'adventure', 'adventure', 'house', 'alien', 'giant robot', 'outer space', 'jonah bobo', 'josh hutcherson', 'dax shepard', 'tim robbins', 'frank oz']"
9947,tt0357277,1.270018,Elektra,"['jennifer garner', 'goran visnjic', 'will yun lee', 'cary-hiroyuki tagawa', 'terence stamp']",['action'],"['action', 'comic book', 'magic ninja', 'female assassin', 'jennifer garner', 'goran visnjic', 'will yun lee', 'cary-hiroyuki tagawa', 'terence stamp']"
10320,tt0377109,1.266058,The Ring Two,"['naomi watts', 'simon baker', 'elizabeth perkins', 'david dorfman', 'gary cole']","['drama', 'horror', 'thriller']","['drama', 'horror', 'thriller', 'bath tub', 'nightmare', 'son', 'vision', 'good vs evil', 'naomi watts', 'simon baker', 'elizabeth perkins', 'david dorfman', 'gary cole']"
3933,tt0121164,1.265401,Corpse Bride,"['johnny depp', 'helena bonham carter', 'emily watson', 'tracey ullman', 'paul whitehouse']","['romance', 'fantasy', 'animation', 'music']","['romance', 'fantasy', 'animation', 'music', 'shyness', 'england', 'cheating', 'old town', 'grave', 'johnny depp', 'helena bonham carter', 'emily watson', 'tracey ullman', 'paul whitehouse']"
533,tt0312004,1.212451,The Curse of the Were-Rabbit,"['peter sallis', 'helena bonham carter', 'ralph fiennes', 'nicholas smith', 'liz smith']","['adventure', 'animation', 'comedy', 'family']","['adventure', 'animation', 'comedy', 'family', 'competition', 'garden', 'vegetable', 'stop motion animation', 'animation', 'peter sallis', 'helena bonham carter', 'ralph fiennes', 'nicholas smith', 'liz smith']"
2800,tt0398375,1.210683,Rumor Has It...,"['jennifer aniston', 'kevin costner', 'shirley maclaine', 'mark ruffalo', 'richard jenkins']",['comedy'],"['comedy', 'ladykiller', 'daughter', 'family secrets', 'extramarital affair', 'jennifer aniston', 'kevin costner', 'shirley maclaine', 'mark ruffalo', 'richard jenkins']"
14174,tt0418832,1.203532,Lie with Me,"['lauren lee smith', 'eric balfour', 'polly shannon', 'mayko nguyen', 'michael facciolo']",['drama'],"['drama', 'sex', 'nudity', 'seduction', 'unsimulated sex', 'lust', 'lauren lee smith', 'eric balfour', 'polly shannon', 'mayko nguyen', 'michael facciolo']"
9667,tt0366627,1.200307,The Jacket,"['adrien brody', 'keira knightley', 'kris kristofferson', 'jennifer jason leigh', 'kelly lynch']","['drama', 'mystery', 'thriller', 'fantasy']","['drama', 'mystery', 'thriller', 'fantasy', 'smoking', 'medicine', 'psychology', 'hallucination', 'experiment with human beings', 'adrien brody', 'keira knightley', 'kris kristofferson', 'jennifer jason leigh', 'kelly lynch']"
25,tt0418763,1.148377,Jarhead,"['jamie foxx', 'jake gyllenhaal', 'scott macdonald', 'lucas black', 'peter sarsgaard']","['drama', 'war']","['drama', 'war', 'sniper', 'marine corps', 'saudi-arabia', 'petrol', 'golf war', 'jamie foxx', 'jake gyllenhaal', 'scott macdonald', 'lucas black', 'peter sarsgaard']"
9392,tt0435625,1.142171,The Descent,"['shauna macdonald', 'natalie mendoza', 'alex reid', 'saskia mulder', 'myanna buring']","['adventure', 'horror']","['adventure', 'horror', 'mutant', 'expedition', 'cave', 'darkness', 'rope', 'shauna macdonald', 'natalie mendoza', 'alex reid', 'saskia mulder', 'myanna buring']"
16320,tt0379786,1.110148,Serenity,"['nathan fillion', 'gina torres', 'alan tudyk', 'morena baccarin', 'adam baldwin']","['science fiction', 'action', 'adventure', 'thriller']","['science fiction', 'action', 'adventure', 'thriller', 'martial arts', 'telepathy', 'dystopia', 'spaceship', 'fugitive', 'nathan fillion', 'gina torres', 'alan tudyk', 'morena baccarin', 'adam baldwin']"
215,tt0432348,1.107734,Saw II,"['tobin bell', 'shawnee smith', 'donnie wahlberg', 'franky g', 'glenn plummer']",['horror'],"['horror', 'riddle', 'serial killer', 'tobin bell', 'shawnee smith', 'donnie wahlberg', 'franky g', 'glenn plummer']"
9007,tt0425123,1.102836,Just Like Heaven,"['reese witherspoon', 'mark ruffalo', 'donal logue', 'dina spybey-waters', 'ben shenkman']","['comedy', 'fantasy', 'romance']","['comedy', 'fantasy', 'romance', 'coma', 'based on novel', 'workaholic', 'flirt', 'architect', 'reese witherspoon', 'mark ruffalo', 'donal logue', 'dina spybey-waters', 'ben shenkman']"
11451,tt0400497,1.094959,Herbie Fully Loaded,"['lindsay lohan', 'michael keaton', 'matt dillon', 'breckin meyer', 'justin long']","['comedy', 'family', 'adventure', 'fantasy', 'romance']","['comedy', 'family', 'adventure', 'fantasy', 'romance', 'car race', 'present', 'victory', 'car', 'ofp 857', 'lindsay lohan', 'michael keaton', 'matt dillon', 'breckin meyer', 'justin long']"
9621,tt0368709,1.08379,Elizabethtown,"['orlando bloom', 'kirsten dunst', 'susan sarandon', 'alec baldwin', 'bruce mcgill']","['comedy', 'drama', 'romance']","['comedy', 'drama', 'romance', 'suicide', 'hotel room', 'suicide attempt', 'new love', 'funeral', 'orlando bloom', 'kirsten dunst', 'susan sarandon', 'alec baldwin', 'bruce mcgill']"
8292,tt0430105,1.075427,Four Brothers,"['mark wahlberg', 'tyrese gibson', 'andrã© benjamin', 'garrett hedlund', 'terrence howard']","['action', 'crime']","['action', 'crime', 'brother brother relationship', 'robbery', 'arbitrary law', 'adoptive mother', 'murder', 'mark wahlberg', 'tyrese gibson', 'andrã© benjamin', 'garrett hedlund', 'terrence howard']"
1690,tt0450278,1.056592,Hostel,"['jay hernandez', 'derek richardson', 'eythor gudjonsson', 'barbara nedeljakova', 'jana kaderabkova']",['horror'],"['horror', 'bathroom', 'sex', 'amsterdam', 'europe', 'brothel', 'jay hernandez', 'derek richardson', 'eythor gudjonsson', 'barbara nedeljakova', 'jana kaderabkova']"
5236,tt0373469,1.05364,Kiss Kiss Bang Bang,"['robert downey jr.', 'val kilmer', 'michelle monaghan', 'corbin bernsen', 'dash mihok']","['action', 'comedy', 'crime', 'mystery']","['action', 'comedy', 'crime', 'mystery', 'detective', 'loser', 'custody battle', 'shooting', 'thief', 'robert downey jr.', 'val kilmer', 'michelle monaghan', 'corbin bernsen', 'dash mihok']"
921,tt0352248,1.053307,Cinderella Man,"['russell crowe', 'renã©e zellweger', 'paul giamatti', 'craig bierko', 'paddy considine']","['romance', 'drama', 'history']","['romance', 'drama', 'history', 'transporter', 'netherlands', 'world cup', 'socially deprived family', ""family's daily life"", 'russell crowe', 'renã©e zellweger', 'paul giamatti', 'craig bierko', 'paddy considine']"
116,tt0416320,1.051177,Match Point,"['jonathan rhys meyers', 'scarlett johansson', 'emily mortimer', 'brian cox', 'penelope wilton']","['drama', 'thriller', 'crime', 'romance']","['drama', 'thriller', 'crime', 'romance', 'love triangle', 'london', 'upper class', 'adultery', 'tennis', 'jonathan rhys meyers', 'scarlett johansson', 'emily mortimer', 'brian cox', 'penelope wilton']"
10982,tt0443536,1.048193,Hoodwinked!,"['anne hathaway', 'glenn close', 'jim belushi', 'patrick warburton', 'anthony anderson']","['animation', 'comedy', 'family']","['animation', 'comedy', 'family', 'wolf', 'suspicion', 'little red riding hood', 'investigation', 'burglary', 'anne hathaway', 'glenn close', 'jim belushi', 'patrick warburton', 'anthony anderson']"
11096,tt0382077,1.045798,Hide and Seek,"['robert de niro', 'dakota fanning', 'famke janssen', 'elisabeth shue', 'amy irving']","['horror', 'mystery', 'thriller']","['horror', 'mystery', 'thriller', 'house', 'imaginary friend', 'suspense', 'loss of wife', 'robert de niro', 'dakota fanning', 'famke janssen', 'elisabeth shue', 'amy irving']"
9722,tt0374536,1.014707,Bewitched,"['nicole kidman', 'will ferrell', 'shirley maclaine', 'michael caine', 'jason schwartzman']","['comedy', 'fantasy', 'romance']","['comedy', 'fantasy', 'romance', 'witch', 'enchantment', 'tv series', 'falling in love', 'spectacle', 'nicole kidman', 'will ferrell', 'shirley maclaine', 'michael caine', 'jason schwartzman']"
11931,tt0388125,1.013787,In Her Shoes,"['cameron diaz', 'toni collette', 'shirley maclaine', 'richard burgi', 'candice azzara']","['comedy', 'drama', 'romance']","['comedy', 'drama', 'romance', 'suicide', 'sex', 'hotel', 'based on novel', 'newspaper', 'cameron diaz', 'toni collette', 'shirley maclaine', 'richard burgi', 'candice azzara']"
8274,tt0436058,1.01068,American Pie Presents: Band Camp,"['eugene levy', 'tad hilgenbrink', 'arielle kebbel', 'jason earles', 'crystle lightning']",['comedy'],"['comedy', 'female nudity', 'spanner', 'hidden camera', 'marching band', 'camp', 'eugene levy', 'tad hilgenbrink', 'arielle kebbel', 'jason earles', 'crystle lightning']"
8814,tt0419706,1.001465,Doom,"['dwayne johnson', 'karl urban', 'rosamund pike', 'ben daniels', 'deobia oparei']","['action', 'adventure', 'science fiction', 'thriller', 'horror']","['action', 'adventure', 'science fiction', 'thriller', 'horror', 'teleportation', 'based on video game', 'severed ear', 'future war', 'wisecrack humor', 'dwayne johnson', 'karl urban', 'rosamund pike', 'ben daniels', 'deobia oparei']"
10033,tt0433400,0.985164,Just Friends,"['ryan reynolds', 'amy smart', 'anna faris', 'chris klein', 'chris marquette']","['comedy', 'romance']","['comedy', 'romance', 'success', 'change', 'male female relationship', 'falling in love', 'hometown', 'ryan reynolds', 'amy smart', 'anna faris', 'chris klein', 'chris marquette']"
